index,s,v,a,Ftr,Fbr,Fres,Pwh,Pe,ue,Pm_pos,Pm_neg,Pb,Pb_pos,SOC,mf_dot,mf,lane_sequence,lane_changes
42,708.0178093011695,19.735932757435986,-0.12006338108012349,108.74453860871851,8.510795481697642e-07,288.8396093780727,2146.17490172007,0.0,-0.0,2332.7989713678885,0.00016515042149264914,2591.9987084400523,2591.998824248965,0.5998394620374919,0.0,0.054255993148931515,4,
43,727.7537420586054,19.615869376355697,1.8799366189199027,3107.592034201228,0.0,287.68710582181075,60958.119417894784,66985.36492016895,1.0,0.0001554885020574326,726.5396214239985,-653.8854865165964,9.116127118390105e-05,0.5996954621092453,0.004788975544411827,0.054255993148931515,4,
44,747.3696114349611,21.495805995275454,2.0,3319.311232051822,0.0,319.31123205190113,71351.27028212471,74999.9998989081,1.0,2555.7288025052767,0.0001338865280723911,2839.6985489524322,2839.698645944934,0.5997317890807184,0.005349999992923568,0.059044968693343344,4,
45,768.8654174302366,23.495805995275568,1.6169904451565704,2781.4950134649525,0.0,356.0093457305758,65353.46721319893,71750.20906112443,1.0,0.00015205830733441839,713.8318075317451,-642.4484578248957,9.581801462270334e-05,0.5995740280502211,0.005122514634278711,0.06439496868626692,4,
46,792.3612234255141,25.11279644043202,0.8189147734053568,1616.530101806592,8.38995902086026e-07,388.15794085977905,40595.5913864998,44817.13245439578,1.0,0.0001395213663955841,691.489782504328,-622.3406492301547,8.586494566210912e-05,0.5996097196312113,0.003237199271807705,0.06951748332054562,4,
47,817.4740198659462,25.931711213837232,0.06828878616293822,508.03294668358967,0.0,405.5997674396229,13174.163660513615,14818.144131912402,1.0,0.00012620169031568595,498.4011488601639,-448.56089375004717,8.1295248613944e-05,0.5996442941117242,0.0011372700892338682,0.07275468259235333,4,
48,843.4057310797834,26.0,-0.14121248262610922,195.9341206488288,0.0,407.75284458808153,5094.287136869549,6411.982681587699,1.0,0.000118770818337402,874.7141733263984,-787.2426240261826,7.768107581422601e-05,0.599669214161377,0.000548838787711139,0.0738919526815872,4,
49,869.4057310797891,25.858787517373987,-0.8252819776210929,6.498780957866171e-07,832.3610939730471,405.5618731086396,1.6805059591141753e-05,0.0,-0.0,0.00018343820021812784,0.00016517183109732159,5.5165574476997065e-05,0.00017097205911378865,0.5997129498627117,0.0,0.07444079146929834,4,
50,895.2645185971631,25.03350553975278,-1.4824986375151796,6.713026892879867e-07,1834.2360889614215,389.51186798276547,1.6805059591141753e-05,0.0,-0.0,0.00018343820021812784,0.00016517183109732159,5.5165574476997065e-05,0.00017097205911378865,0.599712949859647,0.0,0.07444079146929834,4,
51,920.298024136916,23.551006902237525,-1.5510069022374084,7.135601318831571e-07,1965.0485626253962,361.4617914444086,1.6805059591141753e-05,0.0,-0.0,0.00018343820021812784,0.00016517183109732159,5.5165574476997065e-05,0.00017097205911378865,0.5997129498565822,0.0,0.07444079146929834,3,
52,943.8490310391702,22.0,-0.0764789482696422,219.24343868379475,7.635935332928057e-07,333.9618603245473,4823.355651043491,0.0,-0.0,5242.778046691998,0.00016512298679122184,5825.308792158198,5825.308907967145,0.5997129498535174,0.0,0.07444079146929834,2,
53,965.8490310391702,21.923521051730464,0.0764789482696351,448.07350141119684,7.661504355382931e-07,333.35507824071635,9823.348840910954,0.0,-0.0,10677.553253014727,0.0001650680373175839,11863.947910344019,11863.94802614195,0.5993893215872864,0.0,0.07444079146929834,2,
54,987.7725520909007,22.0,0.0,335.4333668557263,7.635177894371736e-07,335.4333660922139,7379.534070825985,0.0,-0.0,8021.232850776024,0.00016509560685076807,8912.480796720647,8912.480912526029,0.5987302133700451,0.0,0.07444079146929834,2,
55,1009.7725520909007,22.0,0.0,336.16911920802244,7.635492806912225e-07,336.1691184444678,7395.720622576498,0.0,-0.0,8038.826928765505,0.00016509539851877753,8932.029772264703,8932.029888070052,0.598235075548005,0.0,0.07444079146929834,2,
56,1031.7725520909007,22.0,0.0,336.9048712034942,7.636377290509699e-07,336.90487043988315,7411.907166476879,0.0,-0.0,8056.420998222263,0.00016509522091004425,8951.578738327926,8951.578854133242,0.5977388516717681,0.0,0.07444079146929834,2,
57,1053.7725520909007,22.0,0.0,337.64062284020946,7.635894121449383e-07,337.64062207662005,7428.093702484608,0.0,-0.0,8074.015059100081,0.00016509507284154235,8971.12769485897,8971.127810664246,0.597241541741861,0.0,0.07444079146929834,2,
58,1075.7725520909007,22.0,0.0,338.3763733527045,0.0,338.37637335283966,7444.280213759499,8681.699546227625,1.0,0.00012337388411765016,590.0907416020538,-531.0815303597549,8.24425751854152e-05,0.5967431457588133,0.0007077189682359338,0.07444079146929834,2,
59,1097.7725520909007,22.0,0.0,339.11212503022676,7.635242695869238e-07,339.1121242667025,7460.4667506649885,0.0,-0.0,8109.2031549479625,0.00016509471501244266,9010.225579134716,9010.225694939918,0.5967726502882778,0.0,0.07514851043753427,2,
60,1119.7725520909007,22.0,-0.22656524987764476,7.638663450518979e-07,7.638683850867057e-07,339.8478748163691,1.6805059591141753e-05,0.0,-0.0,0.00018343820021812784,0.00016517183109732159,5.5165574476997065e-05,0.00017097205911378865,0.5962720822005481,0.0,0.07514851043753427,2,
61,1141.7725520909007,21.77343475012242,-0.7616230082246613,7.718148185610327e-07,805.8144946276878,336.6200184812293,1.680505959111622e-05,0.0,-0.0,0.0001834382002181001,0.00016517183109732159,5.516557447696622e-05,0.00017097205911378865,0.5962720821974833,0.0,0.07514851043753427,2,
62,1163.545986841023,21.011811741897684,-1.0118117418976451,7.997910792995206e-07,1193.3851350897485,324.33247855655304,1.6805059591090687e-05,0.0,-0.0,0.00018343820021807233,0.00016517183109732159,5.5165574476935374e-05,0.00017097205911378865,0.5962720821944185,0.0,0.07514851043753427,2,
63,1184.5577985829207,20.0,-0.1439239400117103,92.59809008440736,8.401537741065113e-07,308.4839992617977,1851.9618016881482,0.0,-0.0,2013.0021235100887,0.00016515340590989025,2236.6688774842555,2236.6689932929517,0.5962720821913537,0.0,0.07514851043753427,1,
64,1204.5577985829207,19.856076059988315,0.1439239400117032,522.8131327875107,0.0,306.92722277000485,10381.017329789582,11811.724354908423,1.0,0.00012649165158466757,528.0099924983567,-475.20885270224153,8.21733306886896e-05,0.5961478228092713,0.0009268207048435897,0.07514851043753427,1,
65,1224.413874642909,20.0,1.0178530776608559,1836.7351135286463,0.0,309.95549703738004,36734.702270572925,40534.02070559274,1.0,0.00013080835824952342,604.9966292566165,-544.4968209883347,8.285059494649027e-05,0.596174223301088,0.0029373814493914917,0.07607533114237787,1,
66,1244.413874642909,21.017853077660874,0.765512113969059,1475.6451239009825,0.0,327.3769529475247,31014.892408917527,34275.76436087693,1.0,0.0001293796481371956,563.9249153462231,-507.5322800564362,8.22897407589257e-05,0.5962044731244763,0.002499303505261385,0.07901271259176937,2,
67,1265.4317277205698,21.783365191629887,0.216634808370138,666.1595909650158,0.0,341.20737840986664,14511.19764589773,16260.914504904082,1.0,0.00012608796600110939,487.87371153799506,-439.08620028645555,8.1036261772513e-05,0.5962326693622573,0.0012382640153432859,0.08151201609703075,2,
68,1287.2150929121997,22.0,0.0,345.73386664546433,7.635526912963542e-07,345.73386588191164,7606.145066200215,0.0,-0.0,8267.549150093346,0.00016509311238713242,9186.165573742139,9186.16568954701,0.596257063040051,0.0,0.08275028011237404,2,
69,1309.2150929121997,22.0,0.0,346.46961383459677,7.635566134922556e-07,346.46961307104016,7622.331504361128,0.0,-0.0,8285.14310461588,0.00016509291459809727,9205.714412100688,9205.714527905524,0.5957467205081765,0.0,0.08275028011237404,2,
70,1331.2150929121997,22.0,0.9858448589145004,1825.9726492073705,9.579021025274415e-07,347.2053598775787,40171.39828256215,44353.81350762445,1.0,0.00013947157454913262,689.2502964849951,-620.3251118680795,8.584031427257e-05,0.5952352919297265,0.0032047669455337116,0.08275028011237404,2,
71,1353.2150929121997,22.985844858914593,0.7778004047869336,1532.3660940403042,0.0,365.665486860216,35222.72930467136,38880.78508891163,1.0,0.0001304300136024117,595.2098881771303,-535.6887544371799,8.271762267157701e-05,0.5952697544359413,0.0028216549562238144,0.08595504705790775,3,
72,1376.2009377711142,23.76364526370142,0.23635473629863046,735.4655469209243,0.0,380.9334424731936,17477.342360702998,19475.961250236858,1.0,0.0001262499885797269,478.8501148531512,-430.964963090071,8.09094738260796e-05,0.5952995149222989,0.0014633172875165802,0.08877670201413157,3,
73,1399.9645830348156,24.0,0.0,386.1809729831184,0.0,386.180972983261,9268.343351594842,10616.828852731618,1.0,0.0001260028708189309,542.5427270009657,-488.2883142976793,8.246762512269246e-05,0.5953234574202484,0.0008431780196912134,0.09024001930164816,3,
74,1423.9645830348156,24.0,0.0,386.9167182409595,0.0,386.91671824104594,9286.001237783028,10635.749363254781,1.0,0.00012601881024108808,542.269882987693,-488.0427546680234,8.246367460565396e-05,0.5953505845488205,0.0008445024554278348,0.09108319732133936,3,
75,1447.9645830348156,24.0,0.0,387.6524631069369,0.0,387.652463107044,9303.659114566486,10654.671555553765,1.0,0.00012603458750359842,541.9987309726083,-487.7987178369169,8.245965559758317e-05,0.5953776980351909,0.0008458270088887636,0.0919276997767672,3,
76,1471.9645830348156,24.0,0.0,388.3882075793311,0.0,388.3882075794162,9321.316981903947,10673.595392430414,1.0,0.00012605020383739396,541.7292338024153,-487.5561703663917,8.245556859613756e-05,0.5954047979639596,0.0008471516774701291,0.09277352678565595,3,
77,1495.9645830348156,24.0,0.0,389.1239516562564,0.0,389.1239516563227,9338.974839750153,10692.520837270496,1.0,0.00012606566048450896,541.4613549120781,-487.31507934791426,8.24514141064131e-05,0.5954318844178689,0.0008484764586089348,0.09362067846312608,3,
78,1519.9645830348156,24.0,0.0,389.8596953359059,0.0,389.8596953359242,9356.632688061742,10711.447854017026,1.0,0.0001260809586975109,541.1950582917442,-487.0754123726157,8.244719264090261e-05,0.5954589574778326,0.0008498013497811919,0.09446915492173501,3,
79,1543.9645830348156,24.0,0.0,390.59543861630846,0.0,390.5954386163816,9374.290526791403,10730.37640719309,1.0,0.00012609609973897318,540.9303085159265,-486.8371375575564,8.244290471927374e-05,0.5954860172229645,0.0008511263485035163,0.0953189562715162,3,
80,1567.9645830348156,24.0,0.0,391.33118149583726,0.0,391.3311814958554,9391.948355900095,10749.306461896573,1.0,0.00012611108488085054,540.6670707249464,-486.6002235290241,8.243855086828566e-05,0.5955130637306065,0.0008524514523327602,0.0961700826200197,3,
81,1591.9645830348156,24.0,-0.03777777651758418,335.4002597735567,5.77434548176825e-07,392.0669239725064,8049.606234565361,0.0,-0.0,8749.572073320094,7.922731113466086e-05,9721.74667682886,9721.746745874047,0.5955400970763581,0.0,0.09702253407235246,3,
82,1615.9645830348156,23.962222223482417,,,,,,,,,,,,0.5950000000387565,,0.09702253407235246,3,
