metric,mode,method,count,mean,std,min,median,max
equivalent_energy_kwh_per_km_reporting_adj,all_runs,RF,810,0.48341970123922134,0.03683239146467718,0.43262005614975646,0.47106283004952126,0.5636252765122367
equivalent_energy_kwh_per_km_reporting_adj,all_runs,HCS-i,810,0.5696540325908492,0.021659958891375012,0.5091127495845502,0.5790901293613936,0.5890819650186198
equivalent_energy_kwh_per_km_reporting_adj,all_runs,OEAC-i,810,0.5707180396916802,0.00898212967818998,0.5536452411601942,0.5711617070613874,0.5890819650186198
equivalent_energy_kwh_per_km_reporting_adj,all_runs,KINO,810,0.43851712920371066,0.008031831533080737,0.4204688410324911,0.44009285991661634,0.4598365603413414
equivalent_energy_kwh_per_km_reporting_adj,all_runs,Full,810,0.29638649558095087,0.036490348923137066,0.23926781429352265,0.2863108208199666,0.37886442442146046
equivalent_energy_kwh_per_km_reporting_adj,success_only,RF,810,0.48341970123922134,0.03683239146467718,0.43262005614975646,0.47106283004952126,0.5636252765122367
equivalent_energy_kwh_per_km_reporting_adj,success_only,HCS-i,414,0.5510707928773295,0.014522918358154507,0.5091127495845502,0.5489809267726025,0.5890819650186198
equivalent_energy_kwh_per_km_reporting_adj,success_only,OEAC-i,723,0.5685082727436253,0.006698827221457519,0.5536452411601942,0.5707186372256651,0.5813554162004297
equivalent_energy_kwh_per_km_reporting_adj,success_only,KINO,810,0.43851712920371066,0.008031831533080737,0.4204688410324911,0.44009285991661634,0.4598365603413414
equivalent_energy_kwh_per_km_reporting_adj,success_only,Full,810,0.29638649558095087,0.036490348923137066,0.23926781429352265,0.2863108208199666,0.37886442442146046
distance_m_adj,all_runs,RF,810,2789.2091602341698,144.3478061963193,2541.8936636681065,2833.5245080484906,2985.90365192961
distance_m_adj,all_runs,HCS-i,810,1085.8734515234469,1062.81914595242,0.0,2078.33012079958,2169.5773718134074
distance_m_adj,all_runs,OEAC-i,810,1945.0452173799208,675.4117371440536,0.0,2176.8745271452667,2215.4758728661313
distance_m_adj,all_runs,KINO,810,2963.074694128218,50.04496930750127,2895.245715914094,2952.928657875639,3048.0
distance_m_adj,all_runs,Full,810,2963.0448984432564,50.07328999172435,2895.2400330765536,2952.9235563515685,3048.0
distance_m_adj,success_only,RF,810,2789.2091602341698,144.3478061963193,2541.8936636681065,2833.5245080484906,2985.90365192961
distance_m_adj,success_only,HCS-i,414,2124.535013850222,25.631385882796977,2076.871188810542,2128.842590947458,2169.5773718134074
distance_m_adj,success_only,OEAC-i,723,2179.096301628957,20.58990878671447,2139.2570510929263,2178.2307700465876,2215.4758728661313
distance_m_adj,success_only,KINO,810,2963.074694128218,50.04496930750127,2895.245715914094,2952.928657875639,3048.0
distance_m_adj,success_only,Full,810,2963.0448984432564,50.07328999172435,2895.2400330765536,2952.9235563515685,3048.0
travel_time_to_target_s_reporting,all_runs,RF,810,189.9760772715416,9.527934703578186,174.69092517430857,188.69009055966228,206.6253063707769
travel_time_to_target_s_reporting,all_runs,HCS-i,0,,0.0,,,
travel_time_to_target_s_reporting,all_runs,OEAC-i,0,,0.0,,,
travel_time_to_target_s_reporting,all_runs,KINO,810,177.46191634033738,3.5888917892026124,170.7770553379526,177.6207042836854,184.47870767829139
travel_time_to_target_s_reporting,all_runs,Full,810,178.38895290810646,3.462862718858863,170.77705533813526,179.01593538365697,184.48469981753578
travel_time_to_target_s_reporting,success_only,RF,810,189.9760772715416,9.527934703578186,174.69092517430857,188.69009055966228,206.6253063707769
travel_time_to_target_s_reporting,success_only,HCS-i,0,,0.0,,,
travel_time_to_target_s_reporting,success_only,OEAC-i,0,,0.0,,,
travel_time_to_target_s_reporting,success_only,KINO,810,177.46191634033738,3.5888917892026124,170.7770553379526,177.6207042836854,184.47870767829139
travel_time_to_target_s_reporting,success_only,Full,810,178.38895290810646,3.462862718858863,170.77705533813526,179.01593538365697,184.48469981753578
travel_time_to_target_s_reporting_adj,all_runs,RF,810,189.9760772715416,9.527934703578186,174.69092517430857,188.69009055966228,206.6253063707769
travel_time_to_target_s_reporting_adj,all_runs,HCS-i,810,240.0,0.0,240.0,240.0,240.0
travel_time_to_target_s_reporting_adj,all_runs,OEAC-i,810,240.0,0.0,240.0,240.0,240.0
travel_time_to_target_s_reporting_adj,all_runs,KINO,810,177.46191634033738,3.5888917892026124,170.7770553379526,177.6207042836854,184.47870767829139
travel_time_to_target_s_reporting_adj,all_runs,Full,810,178.38895290810646,3.462862718858863,170.77705533813526,179.01593538365697,184.48469981753578
travel_time_to_target_s_reporting_adj,success_only,RF,810,189.9760772715416,9.527934703578186,174.69092517430857,188.69009055966228,206.6253063707769
travel_time_to_target_s_reporting_adj,success_only,HCS-i,414,240.0,0.0,240.0,240.0,240.0
travel_time_to_target_s_reporting_adj,success_only,OEAC-i,723,240.0,0.0,240.0,240.0,240.0
travel_time_to_target_s_reporting_adj,success_only,KINO,810,177.46191634033738,3.5888917892026124,170.7770553379526,177.6207042836854,184.47870767829139
travel_time_to_target_s_reporting_adj,success_only,Full,810,178.38895290810646,3.462862718858863,170.77705533813526,179.01593538365697,184.48469981753578
safety_slack_reporting,all_runs,RF,810,-5.337002177413141,25.84390913208606,-146.42656508089135,-0.02772572733549694,-0.0
safety_slack_reporting,all_runs,HCS-i,810,-0.0035440792243823793,0.02551832625374344,-0.2534735805449735,0.0,-0.0
safety_slack_reporting,all_runs,OEAC-i,810,-190.21380397094137,126.17653698002512,-285.331409831658,-269.6606073495983,-0.0
safety_slack_reporting,all_runs,KINO,810,-2.8936472702668758e-05,7.033269248083631e-05,-0.00020000000586151145,0.0,-0.0
safety_slack_reporting,all_runs,Full,810,-2.8883102947183e-05,7.033732990796109e-05,-0.00020009999717629512,0.0,-0.0
safety_slack_reporting,success_only,RF,810,-5.337002177413141,25.84390913208606,-146.42656508089135,-0.02772572733549694,-0.0
safety_slack_reporting,success_only,HCS-i,414,-0.006934068047704655,0.03538364588343646,-0.2534735805449735,0.0,-0.0
safety_slack_reporting,success_only,OEAC-i,723,-213.10260195914594,113.81784016109448,-285.331409831658,-272.41828090962525,-1.9171073806656924
safety_slack_reporting,success_only,KINO,810,-2.8936472702668758e-05,7.033269248083631e-05,-0.00020000000586151145,0.0,-0.0
safety_slack_reporting,success_only,Full,810,-2.8883102947183e-05,7.033732990796109e-05,-0.00020009999717629512,0.0,-0.0
safety_slack_reporting_adj,all_runs,RF,810,-5.337002177413141,25.84390913208606,-146.42656508089135,-0.02772572733549694,-0.0
safety_slack_reporting_adj,all_runs,HCS-i,810,-0.0035440792243823793,0.02551832625374344,-0.2534735805449735,0.0,-0.0
safety_slack_reporting_adj,all_runs,OEAC-i,810,-190.21380397094137,126.17653698002512,-285.331409831658,-269.6606073495983,-0.0
safety_slack_reporting_adj,all_runs,KINO,810,-2.8936472702668758e-05,7.033269248083631e-05,-0.00020000000586151145,0.0,-0.0
safety_slack_reporting_adj,all_runs,Full,810,-2.8883102947183e-05,7.033732990796109e-05,-0.00020009999717629512,0.0,-0.0
safety_slack_reporting_adj,success_only,RF,810,-5.337002177413141,25.84390913208606,-146.42656508089135,-0.02772572733549694,-0.0
safety_slack_reporting_adj,success_only,HCS-i,414,-0.006934068047704655,0.03538364588343646,-0.2534735805449735,0.0,-0.0
safety_slack_reporting_adj,success_only,OEAC-i,723,-213.10260195914594,113.81784016109448,-285.331409831658,-272.41828090962525,-1.9171073806656924
safety_slack_reporting_adj,success_only,KINO,810,-2.8936472702668758e-05,7.033269248083631e-05,-0.00020000000586151145,0.0,-0.0
safety_slack_reporting_adj,success_only,Full,810,-2.8883102947183e-05,7.033732990796109e-05,-0.00020009999717629512,0.0,-0.0
fuel_g_plot,all_runs,RF,810,110.50424282309804,1.588749667927757,108.14749999999961,110.47300377940522,116.5410906388854
fuel_g_plot,all_runs,HCS-i,414,98.00087084063308,2.2193628614372845,91.4049999999998,97.96624999999972,104.52749999999965
fuel_g_plot,all_runs,OEAC-i,723,101.54250952221734,0.9450244338465499,99.31482487085741,101.67425845517626,103.47393834402615
fuel_g_plot,all_runs,KINO,810,108.45380476361971,1.162343281512289,104.62036580255906,108.5999999999996,111.32773531625223
fuel_g_plot,all_runs,Full,810,62.82349307169766,10.630235939379967,48.896119955573404,60.461167525599826,88.76251164777587
fuel_g_plot,success_only,RF,810,110.50424282309804,1.588749667927757,108.14749999999961,110.47300377940522,116.5410906388854
fuel_g_plot,success_only,HCS-i,414,98.00087084063308,2.2193628614372845,91.4049999999998,97.96624999999972,104.52749999999965
fuel_g_plot,success_only,OEAC-i,723,101.54250952221734,0.9450244338465499,99.31482487085741,101.67425845517626,103.47393834402615
fuel_g_plot,success_only,KINO,810,108.45380476361971,1.162343281512289,104.62036580255906,108.5999999999996,111.32773531625223
fuel_g_plot,success_only,Full,810,62.82349307169766,10.630235939379967,48.896119955573404,60.461167525599826,88.76251164777587
fuel_g_plot_adj,all_runs,RF,810,110.50424282309804,1.588749667927757,108.14749999999961,110.47300377940522,116.5410906388854
fuel_g_plot_adj,all_runs,HCS-i,810,107.06497829755644,9.40814591076068,91.4049999999998,102.26499999999967,116.5410906388854
fuel_g_plot_adj,all_runs,OEAC-i,810,103.15346823474836,4.731870225009941,99.31482487085741,101.73795823797221,116.5410906388854
fuel_g_plot_adj,all_runs,KINO,810,108.45380476361971,1.162343281512289,104.62036580255906,108.5999999999996,111.32773531625223
fuel_g_plot_adj,all_runs,Full,810,62.82349307169766,10.630235939379967,48.896119955573404,60.461167525599826,88.76251164777587
fuel_g_plot_adj,success_only,RF,810,110.50424282309804,1.588749667927757,108.14749999999961,110.47300377940522,116.5410906388854
fuel_g_plot_adj,success_only,HCS-i,414,98.00087084063308,2.2193628614372845,91.4049999999998,97.96624999999972,104.52749999999965
fuel_g_plot_adj,success_only,OEAC-i,723,101.54250952221734,0.9450244338465499,99.31482487085741,101.67425845517626,103.47393834402615
fuel_g_plot_adj,success_only,KINO,810,108.45380476361971,1.162343281512289,104.62036580255906,108.5999999999996,111.32773531625223
fuel_g_plot_adj,success_only,Full,810,62.82349307169766,10.630235939379967,48.896119955573404,60.461167525599826,88.76251164777587
fuel_energy_kwh_plot,all_runs,RF,810,1.3199117892758931,0.018976732144692646,1.2917618055555509,1.3195386562540068,1.3920185826311309
fuel_energy_kwh_plot,all_runs,HCS-i,414,1.1705659572631173,0.026509056400500906,1.091781944444442,1.1701524305555524,1.2485229166666625
fuel_energy_kwh_plot,all_runs,OEAC-i,723,1.212868863737596,0.011287791848722684,1.1862604081796857,1.2144425315479386,1.2359387079980901
fuel_energy_kwh_plot,all_runs,KINO,810,1.29542044578768,0.013883544751396788,1.2496321470861222,1.297166666666662,1.3297479496107905
fuel_energy_kwh_plot,all_runs,Full,810,0.7503917228008331,0.1269722626092607,0.5840369883582379,0.7221750565557756,1.0602188891262116
fuel_energy_kwh_plot,success_only,RF,810,1.3199117892758931,0.018976732144692646,1.2917618055555509,1.3195386562540068,1.3920185826311309
fuel_energy_kwh_plot,success_only,HCS-i,414,1.1705659572631173,0.026509056400500906,1.091781944444442,1.1701524305555524,1.2485229166666625
fuel_energy_kwh_plot,success_only,OEAC-i,723,1.212868863737596,0.011287791848722684,1.1862604081796857,1.2144425315479386,1.2359387079980901
fuel_energy_kwh_plot,success_only,KINO,810,1.29542044578768,0.013883544751396788,1.2496321470861222,1.297166666666662,1.3297479496107905
fuel_energy_kwh_plot,success_only,Full,810,0.7503917228008331,0.1269722626092607,0.5840369883582379,0.7221750565557756,1.0602188891262116
fuel_energy_kwh_plot_adj,all_runs,RF,810,1.3199117892758931,0.018976732144692646,1.2917618055555509,1.3195386562540068,1.3920185826311309
fuel_energy_kwh_plot_adj,all_runs,HCS-i,810,1.2788316852208128,0.11237507615630803,1.091781944444442,1.2214986111111072,1.3920185826311309
fuel_energy_kwh_plot_adj,all_runs,OEAC-i,810,1.2321108705817163,0.05651956102095201,1.1862604081796857,1.215203390064668,1.3920185826311309
fuel_energy_kwh_plot_adj,all_runs,KINO,810,1.29542044578768,0.013883544751396788,1.2496321470861222,1.297166666666662,1.3297479496107905
fuel_energy_kwh_plot_adj,all_runs,Full,810,0.7503917228008331,0.1269722626092607,0.5840369883582379,0.7221750565557756,1.0602188891262116
fuel_energy_kwh_plot_adj,success_only,RF,810,1.3199117892758931,0.018976732144692646,1.2917618055555509,1.3195386562540068,1.3920185826311309
fuel_energy_kwh_plot_adj,success_only,HCS-i,414,1.1705659572631173,0.026509056400500906,1.091781944444442,1.1701524305555524,1.2485229166666625
fuel_energy_kwh_plot_adj,success_only,OEAC-i,723,1.212868863737596,0.011287791848722684,1.1862604081796857,1.2144425315479386,1.2359387079980901
fuel_energy_kwh_plot_adj,success_only,KINO,810,1.29542044578768,0.013883544751396788,1.2496321470861222,1.297166666666662,1.3297479496107905
fuel_energy_kwh_plot_adj,success_only,Full,810,0.7503917228008331,0.1269722626092607,0.5840369883582379,0.7221750565557756,1.0602188891262116
battery_used_kwh_plot,all_runs,RF,810,0.023354754022697457,0.02732925417467761,0.0,0.010825621383297488,0.08602222201411013
battery_used_kwh_plot,all_runs,HCS-i,414,1.2182262354203666e-05,0.00013282509655926966,0.0,0.0,0.0015638676976944378
battery_used_kwh_plot,all_runs,OEAC-i,723,0.025868502262076973,0.0032905879018642415,0.019858523705905497,0.026426039157052467,0.031050286442117454
battery_used_kwh_plot,all_runs,KINO,810,0.0036111743116119016,0.005562941107342181,0.0,0.0,0.022502991612913116
battery_used_kwh_plot,all_runs,Full,810,0.1288535582063614,0.029336108443064442,0.05373937789041659,0.11933549065554058,0.20814162823218438
battery_used_kwh_plot,success_only,RF,810,0.023354754022697457,0.02732925417467761,0.0,0.010825621383297488,0.08602222201411013
battery_used_kwh_plot,success_only,HCS-i,414,1.2182262354203666e-05,0.00013282509655926966,0.0,0.0,0.0015638676976944378
battery_used_kwh_plot,success_only,OEAC-i,723,0.025868502262076973,0.0032905879018642415,0.019858523705905497,0.026426039157052467,0.031050286442117454
battery_used_kwh_plot,success_only,KINO,810,0.0036111743116119016,0.005562941107342181,0.0,0.0,0.022502991612913116
battery_used_kwh_plot,success_only,Full,810,0.1288535582063614,0.029336108443064442,0.05373937789041659,0.11933549065554058,0.20814162823218438
battery_used_kwh_plot_adj,all_runs,RF,810,0.023354754022697457,0.02732925417467761,0.0,0.010825621383297488,0.08602222201411013
battery_used_kwh_plot_adj,all_runs,HCS-i,810,0.1017643558476045,0.10410334922262215,0.0,2.9072176316676322e-05,0.20814162823218438
battery_used_kwh_plot_adj,all_runs,OEAC-i,810,0.04544598616256999,0.05655768746487319,0.019858523705905497,0.026543460587640892,0.20814162823218438
battery_used_kwh_plot_adj,all_runs,KINO,810,0.0036111743116119016,0.005562941107342181,0.0,0.0,0.022502991612913116
battery_used_kwh_plot_adj,all_runs,Full,810,0.1288535582063614,0.029336108443064442,0.05373937789041659,0.11933549065554058,0.20814162823218438
battery_used_kwh_plot_adj,success_only,RF,810,0.023354754022697457,0.02732925417467761,0.0,0.010825621383297488,0.08602222201411013
battery_used_kwh_plot_adj,success_only,HCS-i,414,1.2182262354203666e-05,0.00013282509655926966,0.0,0.0,0.0015638676976944378
battery_used_kwh_plot_adj,success_only,OEAC-i,723,0.025868502262076973,0.0032905879018642415,0.019858523705905497,0.026426039157052467,0.031050286442117454
battery_used_kwh_plot_adj,success_only,KINO,810,0.0036111743116119016,0.005562941107342181,0.0,0.0,0.022502991612913116
battery_used_kwh_plot_adj,success_only,Full,810,0.1288535582063614,0.029336108443064442,0.05373937789041659,0.11933549065554058,0.20814162823218438
equivalent_energy_kwh_plot,all_runs,RF,810,1.3432665432985906,0.037714689873999604,1.2917618055555509,1.3330553914946548,1.4351899143864224
equivalent_energy_kwh_plot,all_runs,HCS-i,414,1.1705781395254715,0.026512346062990407,1.091816536026954,1.1701524305555524,1.2485229166666625
equivalent_energy_kwh_plot,all_runs,OEAC-i,723,1.238737365999673,0.01052259322536536,1.2151892859561095,1.239672117934459,1.262155313826418
equivalent_energy_kwh_plot,all_runs,KINO,810,1.2990316200992917,0.014030315357190811,1.2586374813638612,1.297166666666662,1.3393448702679618
equivalent_energy_kwh_plot,all_runs,Full,810,0.8792452810071946,0.11788590024537615,0.6927383934231363,0.8557956727048573,1.1512750257197797
equivalent_energy_kwh_plot,success_only,RF,810,1.3432665432985906,0.037714689873999604,1.2917618055555509,1.3330553914946548,1.4351899143864224
equivalent_energy_kwh_plot,success_only,HCS-i,414,1.1705781395254715,0.026512346062990407,1.091816536026954,1.1701524305555524,1.2485229166666625
equivalent_energy_kwh_plot,success_only,OEAC-i,723,1.238737365999673,0.01052259322536536,1.2151892859561095,1.239672117934459,1.262155313826418
equivalent_energy_kwh_plot,success_only,KINO,810,1.2990316200992917,0.014030315357190811,1.2586374813638612,1.297166666666662,1.3393448702679618
equivalent_energy_kwh_plot,success_only,Full,810,0.8792452810071946,0.11788590024537615,0.6927383934231363,0.8557956727048573,1.1512750257197797
equivalent_energy_kwh_plot_adj,all_runs,RF,810,1.3432665432985906,0.037714689873999604,1.2917618055555509,1.3330553914946548,1.4351899143864224
equivalent_energy_kwh_plot_adj,all_runs,HCS-i,810,1.2999438961241583,0.13370365721767244,1.091816536026954,1.2214986111111072,1.4351899143864224
equivalent_energy_kwh_plot_adj,all_runs,OEAC-i,810,1.2598378249004718,0.0616717172025992,1.2151892859561095,1.242377098604555,1.4351899143864224
equivalent_energy_kwh_plot_adj,all_runs,KINO,810,1.2990316200992917,0.014030315357190811,1.2586374813638612,1.297166666666662,1.3393448702679618
equivalent_energy_kwh_plot_adj,all_runs,Full,810,0.8792452810071946,0.11788590024537615,0.6927383934231363,0.8557956727048573,1.1512750257197797
equivalent_energy_kwh_plot_adj,success_only,RF,810,1.3432665432985906,0.037714689873999604,1.2917618055555509,1.3330553914946548,1.4351899143864224
equivalent_energy_kwh_plot_adj,success_only,HCS-i,414,1.1705781395254715,0.026512346062990407,1.091816536026954,1.1701524305555524,1.2485229166666625
equivalent_energy_kwh_plot_adj,success_only,OEAC-i,723,1.238737365999673,0.01052259322536536,1.2151892859561095,1.239672117934459,1.262155313826418
equivalent_energy_kwh_plot_adj,success_only,KINO,810,1.2990316200992917,0.014030315357190811,1.2586374813638612,1.297166666666662,1.3393448702679618
equivalent_energy_kwh_plot_adj,success_only,Full,810,0.8792452810071946,0.11788590024537615,0.6927383934231363,0.8557956727048573,1.1512750257197797
equivalent_energy_kwh_per_km_plot,all_runs,RF,810,0.48341970123922134,0.03683239146467718,0.43262005614975646,0.47106283004952126,0.5636252765122367
equivalent_energy_kwh_per_km_plot,all_runs,HCS-i,414,0.5510707928773295,0.014522918358154507,0.5091127495845502,0.5489809267726025,0.5890819650186198
equivalent_energy_kwh_per_km_plot,all_runs,OEAC-i,723,0.5685082727436253,0.006698827221457519,0.5536452411601942,0.5707186372256651,0.5813554162004297
equivalent_energy_kwh_per_km_plot,all_runs,KINO,810,0.43851712920371066,0.008031831533080737,0.4204688410324911,0.44009285991661634,0.4598365603413414
equivalent_energy_kwh_per_km_plot,all_runs,Full,810,0.29638649558095087,0.036490348923137066,0.23926781429352265,0.2863108208199666,0.37886442442146046
equivalent_energy_kwh_per_km_plot,success_only,RF,810,0.48341970123922134,0.03683239146467718,0.43262005614975646,0.47106283004952126,0.5636252765122367
equivalent_energy_kwh_per_km_plot,success_only,HCS-i,414,0.5510707928773295,0.014522918358154507,0.5091127495845502,0.5489809267726025,0.5890819650186198
equivalent_energy_kwh_per_km_plot,success_only,OEAC-i,723,0.5685082727436253,0.006698827221457519,0.5536452411601942,0.5707186372256651,0.5813554162004297
equivalent_energy_kwh_per_km_plot,success_only,KINO,810,0.43851712920371066,0.008031831533080737,0.4204688410324911,0.44009285991661634,0.4598365603413414
equivalent_energy_kwh_per_km_plot,success_only,Full,810,0.29638649558095087,0.036490348923137066,0.23926781429352265,0.2863108208199666,0.37886442442146046
equivalent_energy_kwh_per_km_plot_adj,all_runs,RF,810,0.48341970123922134,0.03683239146467718,0.43262005614975646,0.47106283004952126,0.5636252765122367
equivalent_energy_kwh_per_km_plot_adj,all_runs,HCS-i,810,0.5696540325908492,0.021659958891375012,0.5091127495845502,0.5790901293613936,0.5890819650186198
equivalent_energy_kwh_per_km_plot_adj,all_runs,OEAC-i,810,0.5707180396916802,0.00898212967818998,0.5536452411601942,0.5711617070613874,0.5890819650186198
equivalent_energy_kwh_per_km_plot_adj,all_runs,KINO,810,0.43851712920371066,0.008031831533080737,0.4204688410324911,0.44009285991661634,0.4598365603413414
equivalent_energy_kwh_per_km_plot_adj,all_runs,Full,810,0.29638649558095087,0.036490348923137066,0.23926781429352265,0.2863108208199666,0.37886442442146046
equivalent_energy_kwh_per_km_plot_adj,success_only,RF,810,0.48341970123922134,0.03683239146467718,0.43262005614975646,0.47106283004952126,0.5636252765122367
equivalent_energy_kwh_per_km_plot_adj,success_only,HCS-i,414,0.5510707928773295,0.014522918358154507,0.5091127495845502,0.5489809267726025,0.5890819650186198
equivalent_energy_kwh_per_km_plot_adj,success_only,OEAC-i,723,0.5685082727436253,0.006698827221457519,0.5536452411601942,0.5707186372256651,0.5813554162004297
equivalent_energy_kwh_per_km_plot_adj,success_only,KINO,810,0.43851712920371066,0.008031831533080737,0.4204688410324911,0.44009285991661634,0.4598365603413414
equivalent_energy_kwh_per_km_plot_adj,success_only,Full,810,0.29638649558095087,0.036490348923137066,0.23926781429352265,0.2863108208199666,0.37886442442146046
fuel_g_adj,all_runs,RF,810,110.50424282309804,1.588749667927757,108.14749999999961,110.47300377940522,116.5410906388854
fuel_g_adj,all_runs,HCS-i,810,107.06497829755644,9.40814591076068,91.4049999999998,102.26499999999967,116.5410906388854
fuel_g_adj,all_runs,OEAC-i,810,103.15346823474836,4.731870225009941,99.31482487085741,101.73795823797221,116.5410906388854
fuel_g_adj,all_runs,KINO,810,108.45380476361971,1.162343281512289,104.62036580255906,108.5999999999996,111.32773531625223
fuel_g_adj,all_runs,Full,810,62.82349307169766,10.630235939379967,48.896119955573404,60.461167525599826,88.76251164777587
fuel_g_adj,success_only,RF,810,110.50424282309804,1.588749667927757,108.14749999999961,110.47300377940522,116.5410906388854
fuel_g_adj,success_only,HCS-i,414,98.00087084063308,2.2193628614372845,91.4049999999998,97.96624999999972,104.52749999999965
fuel_g_adj,success_only,OEAC-i,723,101.54250952221734,0.9450244338465499,99.31482487085741,101.67425845517626,103.47393834402615
fuel_g_adj,success_only,KINO,810,108.45380476361971,1.162343281512289,104.62036580255906,108.5999999999996,111.32773531625223
fuel_g_adj,success_only,Full,810,62.82349307169766,10.630235939379967,48.896119955573404,60.461167525599826,88.76251164777587
fuel_g_reporting_success_only,all_runs,RF,810,110.50424282309804,1.588749667927757,108.14749999999961,110.47300377940522,116.5410906388854
fuel_g_reporting_success_only,all_runs,HCS-i,414,98.00087084063308,2.2193628614372845,91.4049999999998,97.96624999999972,104.52749999999965
fuel_g_reporting_success_only,all_runs,OEAC-i,723,101.54250952221734,0.9450244338465499,99.31482487085741,101.67425845517626,103.47393834402615
fuel_g_reporting_success_only,all_runs,KINO,810,108.45380476361971,1.162343281512289,104.62036580255906,108.5999999999996,111.32773531625223
fuel_g_reporting_success_only,all_runs,Full,810,62.82349307169766,10.630235939379967,48.896119955573404,60.461167525599826,88.76251164777587
fuel_g_reporting_success_only,success_only,RF,810,110.50424282309804,1.588749667927757,108.14749999999961,110.47300377940522,116.5410906388854
fuel_g_reporting_success_only,success_only,HCS-i,414,98.00087084063308,2.2193628614372845,91.4049999999998,97.96624999999972,104.52749999999965
fuel_g_reporting_success_only,success_only,OEAC-i,723,101.54250952221734,0.9450244338465499,99.31482487085741,101.67425845517626,103.47393834402615
fuel_g_reporting_success_only,success_only,KINO,810,108.45380476361971,1.162343281512289,104.62036580255906,108.5999999999996,111.32773531625223
fuel_g_reporting_success_only,success_only,Full,810,62.82349307169766,10.630235939379967,48.896119955573404,60.461167525599826,88.76251164777587
equivalent_energy_kwh_adj,all_runs,RF,810,1.3432665432985906,0.037714689873999604,1.2917618055555509,1.3330553914946548,1.4351899143864224
equivalent_energy_kwh_adj,all_runs,HCS-i,810,1.2999438961241583,0.13370365721767244,1.091816536026954,1.2214986111111072,1.4351899143864224
equivalent_energy_kwh_adj,all_runs,OEAC-i,810,1.2598378249004718,0.0616717172025992,1.2151892859561095,1.242377098604555,1.4351899143864224
equivalent_energy_kwh_adj,all_runs,KINO,810,1.2990316200992917,0.014030315357190811,1.2586374813638612,1.297166666666662,1.3393448702679618
equivalent_energy_kwh_adj,all_runs,Full,810,0.8792452810071946,0.11788590024537615,0.6927383934231363,0.8557956727048573,1.1512750257197797
equivalent_energy_kwh_adj,success_only,RF,810,1.3432665432985906,0.037714689873999604,1.2917618055555509,1.3330553914946548,1.4351899143864224
equivalent_energy_kwh_adj,success_only,HCS-i,414,1.1705781395254715,0.026512346062990407,1.091816536026954,1.1701524305555524,1.2485229166666625
equivalent_energy_kwh_adj,success_only,OEAC-i,723,1.238737365999673,0.01052259322536536,1.2151892859561095,1.239672117934459,1.262155313826418
equivalent_energy_kwh_adj,success_only,KINO,810,1.2990316200992917,0.014030315357190811,1.2586374813638612,1.297166666666662,1.3393448702679618
equivalent_energy_kwh_adj,success_only,Full,810,0.8792452810071946,0.11788590024537615,0.6927383934231363,0.8557956727048573,1.1512750257197797
equivalent_energy_kwh_per_km_adj,all_runs,RF,810,0.48341970123922134,0.03683239146467718,0.43262005614975646,0.47106283004952126,0.5636252765122367
equivalent_energy_kwh_per_km_adj,all_runs,HCS-i,810,0.5696540325908492,0.021659958891375012,0.5091127495845502,0.5790901293613936,0.5890819650186198
equivalent_energy_kwh_per_km_adj,all_runs,OEAC-i,810,0.5707180396916802,0.00898212967818998,0.5536452411601942,0.5711617070613874,0.5890819650186198
equivalent_energy_kwh_per_km_adj,all_runs,KINO,810,0.43851712920371066,0.008031831533080737,0.4204688410324911,0.44009285991661634,0.4598365603413414
equivalent_energy_kwh_per_km_adj,all_runs,Full,810,0.29638649558095087,0.036490348923137066,0.23926781429352265,0.2863108208199666,0.37886442442146046
equivalent_energy_kwh_per_km_adj,success_only,RF,810,0.48341970123922134,0.03683239146467718,0.43262005614975646,0.47106283004952126,0.5636252765122367
equivalent_energy_kwh_per_km_adj,success_only,HCS-i,414,0.5510707928773295,0.014522918358154507,0.5091127495845502,0.5489809267726025,0.5890819650186198
equivalent_energy_kwh_per_km_adj,success_only,OEAC-i,723,0.5685082727436253,0.006698827221457519,0.5536452411601942,0.5707186372256651,0.5813554162004297
equivalent_energy_kwh_per_km_adj,success_only,KINO,810,0.43851712920371066,0.008031831533080737,0.4204688410324911,0.44009285991661634,0.4598365603413414
equivalent_energy_kwh_per_km_adj,success_only,Full,810,0.29638649558095087,0.036490348923137066,0.23926781429352265,0.2863108208199666,0.37886442442146046
battery_discharge_kwh_adj,all_runs,RF,810,0.023354754022697457,0.02732925417467761,0.0,0.010825621383297488,0.08602222201411013
battery_discharge_kwh_adj,all_runs,HCS-i,810,0.1017643558476045,0.10410334922262215,0.0,2.9072176316676322e-05,0.20814162823218438
battery_discharge_kwh_adj,all_runs,OEAC-i,810,0.04544598616256999,0.05655768746487319,0.019858523705905497,0.026543460587640892,0.20814162823218438
battery_discharge_kwh_adj,all_runs,KINO,810,0.0036111743116119016,0.005562941107342181,0.0,0.0,0.022502991612913116
battery_discharge_kwh_adj,all_runs,Full,810,0.1288535582063614,0.029336108443064442,0.05373937789041659,0.11933549065554058,0.20814162823218438
battery_discharge_kwh_adj,success_only,RF,810,0.023354754022697457,0.02732925417467761,0.0,0.010825621383297488,0.08602222201411013
battery_discharge_kwh_adj,success_only,HCS-i,414,1.2182262354203666e-05,0.00013282509655926966,0.0,0.0,0.0015638676976944378
